ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
231500006,2023/01/03 10:38:00+00,100 WAYNE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.0541216,-76.1421976,1,60
23500014,2023/01/03 10:42:00+00,800 SUMNER AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.036339,-76.125755,1,25
230700010,2023/01/03 10:39:00+00,300 HARFORD RD,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.08332,-76.145087,1,60
231500007,2023/01/03 10:42:00+00,200 HAWLEY AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Tuesday,10,43.0531245,-76.1436109,1,25
231500008,2023/01/03 10:42:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.0531245,-76.1436109,1,60
231500009,2023/01/03 10:43:00+00,200 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Approved,Tuesday,10,43.0531245,-76.1436109,1,0
230700011,2023/01/03 10:44:00+00, CADILLAC ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Tuesday,10,43.083186,-76.145001,1,25
231500011,2023/01/03 10:48:00+00,300 GREEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Denied,Tuesday,10,43.055433,-76.137463,1,25
231500010,2023/01/03 10:47:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.055433,-76.137463,1,60
230700012,2023/01/03 10:46:00+00,400 CADILLAC ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,10,43.0798029,-76.1493596,1,60
230700013,2023/01/03 10:50:00+00,100 HOOD AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,10,43.073343,-76.142571,1,25
231500012,2023/01/03 10:48:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Denied,Tuesday,10,43.055433,-76.137463,1,60
231500013,2023/01/03 10:50:00+00,300 GREEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.055433,-76.137463,1,25
231500015,2023/01/03 10:57:00+00,800 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.055205,-76.131371,1,60
231500014,2023/01/03 10:53:00+00,300 GREEN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,10,43.055433,-76.137463,1,60
230700014,2023/01/03 10:50:00+00,100 HOOD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,10,43.073343,-76.142571,1,60
230700015,2023/01/03 10:53:00+00,100 HOOD AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.073343,-76.142571,1,60
231500016,2023/01/03 10:58:00+00,800 HAWLEY AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Void Approved,Tuesday,10,43.055205,-76.131371,1,0
23500015,2023/01/03 10:57:00+00,100 REDFIELD PL,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,10,43.037424,-76.123079,1,25
231500017,2023/01/03 10:59:00+00,800 HAWLEY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.055205,-76.131371,1,25
23500016,2023/01/03 11:00:00+00,100 JUDSON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.0406743,-76.1218189,1,60
23500017,2023/01/03 11:00:00+00,100 JUDSON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Fourth Notice,Tuesday,11,43.0406743,-76.1218189,1,60
230700016,2023/01/03 11:02:00+00,1400 BUTTERNUT ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,11,43.0710588,-76.14287,1,60
231500018,2023/01/03 11:03:00+00,300 WINTON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.05402,-76.123188,1,60
23500018,2023/01/03 11:05:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
23500019,2023/01/03 11:05:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
23500021,2023/01/03 11:06:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
23500020,2023/01/03 11:06:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
230700018,2023/01/03 11:10:00+00,100 KNAUL ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,11,43.066341,-76.142669,1,25
231500019,2023/01/03 11:07:00+00,100 SUNSTRUCK DR,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.0585952,-76.1207446,1,60
230700017,2023/01/03 11:05:00+00,1400 BUTTERNUT ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.0710588,-76.14287,1,60
23500022,2023/01/03 11:08:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.041795,-76.120445,1,60
23500023,2023/01/03 11:08:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Fourth Notice,Tuesday,11,43.041795,-76.120445,1,60
230700019,2023/01/03 11:10:00+00,100 KNAUL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.066341,-76.142669,1,60
231500022,2023/01/03 11:17:00+00,400 HIXSON AVE,PRKD ON GRASS/GROUND/ALL CO15-316(A),Issued,Tuesday,11,43.062693,-76.12019,1,25
231500021,2023/01/03 11:13:00+00,400 BOYDEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,11,43.0610818,-76.1219148,1,25
231500020,2023/01/03 11:12:00+00,400 BOYDEN ST,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,11,43.0610818,-76.1219148,1,25
231500023,2023/01/03 11:19:00+00,400 HIXSON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.062693,-76.12019,1,25
230700020,2023/01/03 11:18:00+00,400 ALVORD ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.061807,-76.144989,1,25
230700021,2023/01/03 11:19:00+00,400 ALVORD ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.061807,-76.144989,1,25
230700023,2023/01/03 11:22:00+00,400 ALVORD ST S,NO STANDING ANY TIME CO15-316 (A)14,Adjudication Pending ,Tuesday,11,43.061807,-76.144989,1,25
230700022,2023/01/03 11:20:00+00,400 ALVORD ST S,NO STANDING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.061807,-76.144989,1,25
231500024,2023/01/03 11:22:00+00,200 HIXSON AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.0642362,-76.120411,1,25
230700024,2023/01/03 11:23:00+00,400 ALVORD ST S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Tuesday,11,43.061807,-76.144989,1,25
23500024,2023/01/03 11:23:00+00,300 LEXINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.0469567,-76.1195798,1,60
230700026,2023/01/03 11:31:00+00,100 JOSEPHINE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.060562,-76.145918,1,60
230700027,2023/01/03 11:31:00+00,100 JOSEPHINE ST,LEFT WHEELS TO CURB/ALL CO15-301,Fourth Notice,Tuesday,11,43.060562,-76.145918,1,25
231500025,2023/01/03 11:27:00+00,100 HIXSON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.06539,-76.121621,1,60
230700025,2023/01/03 11:23:00+00,400 ALVORD ST S,NO STANDING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,11,43.061807,-76.144989,1,25
231500026,2023/01/03 11:34:00+00,100 GRAY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.0695898,-76.123334,1,25
23500025,2023/01/03 11:35:00+00,200 CAMBRIDGE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,11,43.0434732,-76.1181957,1,60
230700029,2023/01/03 11:37:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700028,2023/01/03 11:37:00+00,300 SALINA ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
23500026,2023/01/03 11:35:00+00,200 CAMBRIDGE ST,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,11,43.0434732,-76.1181957,1,25
230700031,2023/01/03 11:39:00+00,300 SALINA ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700030,2023/01/03 11:38:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
231500027,2023/01/03 11:41:00+00,200 GRANT BLVD,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.06981939130435,-76.11761215942029,1,25
231500028,2023/01/03 11:41:00+00,200 GRANT BLVD,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.06981939130435,-76.11761215942029,1,60
230700032,2023/01/03 11:39:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700033,2023/01/03 11:40:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700034,2023/01/03 11:41:00+00,300 SALINA ST N,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700035,2023/01/03 11:41:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
231500030,2023/01/03 11:43:00+00,200 GRANT BLVD,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.06981939130435,-76.11761215942029,1,60
231500029,2023/01/03 11:43:00+00,200 GRANT BLVD,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,11,43.06981939130435,-76.11761215942029,1,25
230700036,2023/01/03 11:42:00+00,300 SALINA ST N,BUS STOP ONLY CO15-334,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,60
230700037,2023/01/03 11:44:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
230700038,2023/01/03 11:44:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
395936D,2023/01/03 11:11:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
395937D,2023/01/03 11:13:00+00,100 DELL ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,25
395938D,2023/01/03 11:15:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,11,43.041795,-76.120445,1,60
230700039,2023/01/03 11:45:00+00,300 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.098565699999995,-76.15330656343268,1,25
384884D,2023/01/03 09:45:00+00,100 MCCARTHY ALLLEY,NO PERMIT/ALL TIMES CO15-365,Issued,Tuesday,9,0.0,0.0,1,25
392575D,2023/01/03 10:35:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.113505702811246,-76.11989651004016,1,25
392574D,2023/01/03 11:36:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.113505702811246,-76.11989651004016,1,25
382125D,2023/01/03 08:50:00+00,411 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Tuesday,8,43.0461782,-76.1486104,1,25
382126D,2023/01/03 09:20:00+00,511 STATE ST S,PARKED IN LOADING ZONE/ALL CO15-329,Fourth Notice,Tuesday,9,0.0,0.0,1,25
382127D,2023/01/03 10:47:00+00,600 STATE ST S,NO PERMIT/ALL TIMES CO15-365,Fourth Notice,Tuesday,10,43.0415743,-76.1723785,1,25
382128D,2023/01/03 10:48:00+00,600 STATE ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.0415743,-76.1723785,1,25
395944D,2023/01/03 11:46:00+00,900 WESTMORELAND AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Approved,Tuesday,11,43.036924,-76.11405,1,0
343304D,2023/01/03 09:56:00+00,400 VINCENT ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,9,43.021418,-76.128269,1,25
382129D,2023/01/03 10:50:00+00,600 STATE ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Tuesday,10,43.0415743,-76.1723785,1,25
382130D,2023/01/03 11:08:00+00,401 MONTGOMERY ST,NO PERMIT/ALL TIMES CO15-365,Fourth Notice,Tuesday,11,43.0466396,-76.1483142,1,25
371245D,2023/01/03 09:56:00+00,300 LOOMIS AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Tuesday,9,43.008399,-76.153988,1,25
397140D,2023/01/03 11:22:00+00, CITY LOT 4,MISC,Fourth Notice,Tuesday,11,0.0,0.0,1,25
376225D,2023/01/03 08:20:00+00,1000 EILEEN COLLINS BLVD,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,8,43.113505702811246,-76.11989651004016,1,25
395922D,2023/01/03 10:02:00+00,300 FOREMAN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,0.0,0.0,1,60
395924D,2023/01/03 10:06:00+00,300 FOREMAN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,0.0,0.0,1,60
395923D,2023/01/03 10:04:00+00,300 FOREMAN ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,0.0,0.0,1,60
395928D,2023/01/03 10:26:00+00,100 ASHWORTH PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.047635,-76.134138,1,60
395925D,2023/01/03 10:14:00+00,900 FAYETTE ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Tuesday,10,43.0484055,-76.1374615,1,25
395929D,2023/01/03 10:31:00+00,500 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,10,43.0465308,-76.1323599,1,60
395931D,2023/01/03 10:48:00+00,200 KENSINGTON PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.0301396,-76.119975,1,60
395932D,2023/01/03 10:57:00+00,100 REDFIELD PL,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Tuesday,10,43.037424,-76.123079,1,25
395933D,2023/01/03 11:05:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.041795,-76.120445,1,60
395927D,2023/01/03 10:21:00+00,900 FAYETTE ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.0484055,-76.1374615,1,60
395926D,2023/01/03 10:19:00+00,900 FAYETTE ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.0484055,-76.1374615,1,25
395941D,2023/01/03 11:30:00+00, UNK,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Void Approved,Tuesday,11,0.0,0.0,1,0
395935D,2023/01/03 11:09:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.041795,-76.120445,1,60
395940D,2023/01/03 11:28:00+00,500 WESTMORELAND AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.045113,-76.114625,1,25
395942D,2023/01/03 11:46:00+00,100 HARVARD PL,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.041428,-76.119168,1,25
395943D,2023/01/03 11:42:00+00,100 HARVARD PL,NO PARKING ANY TIME CO15-316 (A)14,Void Approved,Tuesday,11,43.041428,-76.119168,1,0
23500027,2023/01/03 11:49:00+00,100 MONTANA ST,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,11,43.03471,-76.114806,1,25
231500031,2023/01/03 11:51:00+00,100 NORTH AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,11,43.0983615,-76.2500303,1,60
231500032,2023/01/03 11:53:00+00,400 NORTH AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,11,43.0765049,-76.1042749,1,60
23500028,2023/01/03 11:59:00+00,200 ROOSEVELT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Promise To Pay,Tuesday,11,43.0354067,-76.1178868,1,60
231500033,2023/01/03 11:59:00+00,300 LILLIAN AVE,PRKD ON GRASS/GROUND/ALL CO15-316(A),Paid In Full,Tuesday,11,43.070709,-76.110568,1,25
23500030,2023/01/03 13:28:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,13,43.0424791,-76.1383985,1,25
23500029,2023/01/03 11:59:00+00,200 ROOSEVELT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Promise To Pay,Tuesday,11,43.0354067,-76.1178868,1,25
23500031,2023/01/03 13:29:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
23500032,2023/01/03 13:30:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
230700040,2023/01/03 11:54:00+00,500 SALINA ST N,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,11,43.0438209,-76.15243791919212,1,25
23500033,2023/01/03 13:33:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
23500034,2023/01/03 13:34:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
23500035,2023/01/03 13:34:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,13,43.0424791,-76.1383985,1,25
23500036,2023/01/03 13:36:00+00,700 IRVING AVE,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,13,43.0424791,-76.1383985,1,25
23500038,2023/01/03 13:38:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
23500037,2023/01/03 13:36:00+00,700 IRVING AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,13,43.0424791,-76.1383985,1,25
231500034,2023/01/03 13:37:00+00,500 BELLEVUE AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.0335648,-76.1614398,1,60
23500039,2023/01/03 13:40:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
23500040,2023/01/03 13:41:00+00,700 IRVING AVE,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
231500035,2023/01/03 13:41:00+00,900 ONONDAGA ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,13,43.04902,-76.251535,1,25
231500036,2023/01/03 13:41:00+00,900 ONONDAGA ST W,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,13,43.04902,-76.251535,1,60
231500038,2023/01/03 13:50:00+00,400 GRANT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,13,43.031878,-76.177134,1,25
231500039,2023/01/03 13:51:00+00,400 GRANT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Tuesday,13,43.031878,-76.177134,1,25
231500040,2023/01/03 13:53:00+00,400 GRANT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,13,43.031878,-76.177134,1,60
23500041,2023/01/04 09:49:00+00,21 CITY LOT 21,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,9,0.0,0.0,1,25
23500042,2023/01/04 09:51:00+00,200 CLINTON ST S,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Wednesday,9,43.049479,-76.153671,1,25
231500041,2023/01/04 09:53:00+00,200 CLINTON ST S,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Wednesday,9,43.049479,-76.153671,1,25
231500037,2023/01/03 13:45:00+00,1200 ONONDAGA ST W,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Tuesday,13,43.034188,-76.1727049,1,60
231500043,2023/01/04 09:56:00+00,200 WASHINGTON ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,9,43.049686,-76.153724,1,25
23500043,2023/01/04 09:57:00+00,200 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Wednesday,9,43.049466,-76.15058,1,25
231500042,2023/01/04 09:56:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Wednesday,9,43.049686,-76.153724,1,25
231500044,2023/01/04 09:59:00+00,200 WASHINGTON ST W,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Wednesday,9,43.049686,-76.153724,1,25
23500044,2023/01/04 09:59:00+00,200 WASHINGTON ST E,NO PERMIT/ALL TIMES CO15-365,Adjudication Approved,Wednesday,9,43.049466,-76.15058,1,0
23500045,2023/01/04 10:05:00+00,200 WATER ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Partial ,Wednesday,10,43.050626,-76.153706,1,10
230900001,2023/01/04 10:06:00+00,200 LAUREL ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.056306,-76.151274,1,25
230900003,2023/01/04 10:07:00+00,200 LAUREL ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.056306,-76.151274,1,25
230900002,2023/01/04 10:06:00+00,200 LAUREL ST E,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Wednesday,10,43.056306,-76.151274,1,25
231500045,2023/01/04 10:11:00+00,200 GENESEE ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Wednesday,10,43.0515633,-76.1536655,1,25
230900004,2023/01/04 10:11:00+00,400 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
230900005,2023/01/04 10:12:00+00,400 PROSPECT AVE,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
23500046,2023/01/04 10:11:00+00,200 GENESEE ST W,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0515633,-76.1536655,1,25
230900007,2023/01/04 10:13:00+00,400 PROSPECT AVE,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Wednesday,10,43.057007,-76.150178,1,60
230900006,2023/01/04 10:13:00+00,400 PROSPECT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.057007,-76.150178,1,25
231300001,2023/01/04 09:58:00+00,200 CROLY ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,9,43.048066,-76.112757,1,60
231300002,2023/01/04 09:58:00+00,200 CROLY ST,LEFT WHEELS TO CURB/ALL CO15-301,Void Approved,Wednesday,9,43.048066,-76.112757,1,0
231500046,2023/01/04 10:12:00+00,200 GENESEE ST W,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Wednesday,10,43.0515633,-76.1536655,1,25
231300003,2023/01/04 10:17:00+00,100 REMINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.018403,-76.133353,1,60
375284D,2023/01/04 09:15:00+00,400 MONTGOMERY ST,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Wednesday,9,43.046942,-76.149107,1,25
230900008,2023/01/04 10:21:00+00,400 LAUREL ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.057369,-76.148783,1,60
230900009,2023/01/04 10:22:00+00,400 LAUREL ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.057369,-76.148783,1,60
231300004,2023/01/04 10:21:00+00,100 REMINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.018403,-76.133353,1,60
230900010,2023/01/04 10:23:00+00,400 LAUREL ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Fourth Notice,Wednesday,10,43.057369,-76.148783,1,25
231300005,2023/01/04 10:22:00+00,100 REMINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.018403,-76.133353,1,60
230900011,2023/01/04 10:23:00+00,400 LAUREL ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.057369,-76.148783,1,60
230900012,2023/01/04 10:24:00+00,400 LAUREL ST E,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.057369,-76.148783,1,60
231300006,2023/01/04 10:24:00+00,100 REMINGTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Fourth Notice,Wednesday,10,43.018403,-76.133353,1,60
